UiMin_0,UiMin_1,UiMax_0,UiMax_1,Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,ID,UiMapID,OrderIndex,MapID,AreaID,WMODoodadPlacementID,WMOGroupID
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39918,125,21,571,0,0,24579
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39919,125,22,571,0,0,24584
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39920,125,23,571,0,0,24591
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39921,125,24,571,0,0,24609
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39922,125,25,571,0,0,24610
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39923,125,26,571,0,0,24615
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39924,125,27,571,0,0,24616
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39925,125,28,571,0,0,24647
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39926,125,29,571,0,0,24676
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39927,125,30,571,0,0,24677
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39928,125,31,571,0,0,24685
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39929,125,32,571,0,0,24693
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39930,125,33,571,0,0,24694
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39931,125,34,571,0,0,24704
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39932,125,35,571,0,0,24710
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39933,125,36,571,0,0,24711
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39934,125,37,571,0,0,24713
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39935,125,38,571,0,0,24717
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39936,125,39,571,0,0,24718
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39937,125,40,571,0,0,24719
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39938,125,41,571,0,0,24720
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39939,125,42,571,0,0,24722
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39940,125,43,571,0,0,24724
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39941,125,44,571,0,0,24725
0,0,1,1,5513.330078125,222.49499511719,634,6066.669921875,1052.5100097656,1000000,39942,125,45,571,0,0,24726
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39943,125,46,571,0,0,24727
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39944,125,47,571,0,0,24734
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39945,125,48,571,0,0,24735
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39946,125,49,571,0,0,24769
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39947,125,50,571,0,0,24815
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39948,125,51,571,0,0,24816
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39949,125,52,571,0,0,24819
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39950,125,53,571,0,0,24820
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39951,125,54,571,0,0,24821
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39952,125,55,571,0,0,24822
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39953,125,56,571,0,0,24823
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39954,125,57,571,0,0,24824
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39955,125,58,571,0,0,24825
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39956,125,59,571,0,0,24826
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39957,125,60,571,0,0,24827
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39958,125,61,571,0,0,24828
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39959,125,62,571,0,0,24829
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39960,125,63,571,0,0,24850
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39961,125,64,571,0,0,24851
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39962,125,65,571,0,0,24939
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39963,125,66,571,0,0,24940
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39964,125,67,571,0,0,24941
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39965,125,68,571,0,0,24942
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,1000000,39966,125,69,571,0,0,24943
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39967,125,70,571,0,0,25038
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39968,125,71,571,0,0,25039
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39969,125,72,571,0,0,25040
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39970,125,73,571,0,0,25041
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39971,125,74,571,0,0,25063
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39972,125,75,571,0,0,25064
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39973,125,76,571,0,0,25065
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39974,125,77,571,0,0,25066
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39975,125,78,571,0,0,25067
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39976,125,79,571,0,0,25068
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39977,125,80,571,0,0,25069
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39978,125,81,571,0,0,25070
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39979,125,82,571,0,0,25071
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39980,125,83,571,0,0,25072
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39981,125,84,571,0,0,25073
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39982,125,85,571,0,0,25074
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39983,125,86,571,0,0,25076
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39984,125,87,571,0,0,25077
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39985,125,88,571,0,0,25123
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39986,125,89,571,0,0,25131
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39987,125,90,571,0,0,25133
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39988,125,91,571,0,0,25135
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39989,125,92,571,0,0,25136
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39990,125,93,571,0,0,25137
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39991,125,94,571,0,0,25145
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39992,125,95,571,0,0,25177
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39993,125,96,571,0,0,25204
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39994,125,97,571,0,0,25205
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39995,125,98,571,0,0,25206
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39996,125,99,571,0,0,25207
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39997,125,100,571,0,0,25208
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39998,125,101,571,0,0,25209
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,39999,125,102,571,0,0,25288
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40000,125,103,571,0,0,25320
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40001,125,104,571,0,0,25360
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40002,125,105,571,0,0,25367
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40003,125,106,571,0,0,25368
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40004,125,107,571,0,0,25369
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40005,125,108,571,0,0,25370
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40006,125,109,571,0,0,25371
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40007,125,110,571,0,0,25381
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40008,125,111,571,0,0,25383
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40009,125,112,571,0,0,25384
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40010,125,113,571,0,0,25406
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40011,125,114,571,0,0,25418
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40012,125,115,571,0,0,25419
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40013,125,116,571,0,0,25420
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40014,125,117,571,0,0,25436
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40015,125,118,571,0,0,25607
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40016,125,119,571,0,0,25608
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40017,125,120,571,0,0,25696
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40018,125,121,571,0,0,25768
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40019,125,122,571,0,0,25794
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40020,125,123,571,0,0,25808
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40021,125,124,571,0,0,25837
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40022,125,125,571,0,0,25838
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40023,125,126,571,0,0,25839
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40024,125,127,571,0,0,25840
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40025,125,128,571,0,0,25841
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40026,125,129,571,0,0,25868
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40027,125,130,571,0,0,25869
0,0,1,1,5513.330078125,222.49499511719,-10000,6066.669921875,1052.5100097656,1000000,40028,125,131,571,0,0,25870
0,0,1,1,5513.330078125,222.49499511719,0,6066.669921875,1052.5100097656,0,40029,125,132,571,0,0,0
0,0,1,1,5599.8500976562,352.64599609375,0,5975.33984375,915.86999511719,1000000,40030,126,0,571,0,0,24539
0,0,1,1,5599.8500976562,352.64599609375,0,5975.33984375,915.86999511719,1000000,40031,126,1,571,0,0,24540
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40032,126,2,571,0,0,25132
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40033,126,3,571,0,0,25133
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40034,126,4,571,0,0,25134
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40035,126,5,571,0,0,25135
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40036,126,6,571,0,0,25136
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40037,126,7,571,0,0,25137
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40038,126,8,571,0,0,25430
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40039,126,9,571,0,0,25431
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40040,126,10,571,0,0,25607
0,0,1,1,5599.8500976562,352.64599609375,-10000,5975.33984375,915.86999511719,1000000,40041,126,11,571,0,0,25608
0,0,1,1,4687.5,-1279.1700439453,-1000000,6502.080078125,1443.75,1000000,40042,127,0,571,2817,0,0
0,0,1,1,720.83331298828,-956.24993896484,-1000000,1883.3332519531,787.5,1000000,40043,128,0,607,4384,0,0
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40044,129,0,576,0,0,22597
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40045,129,1,576,0,0,22598
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40046,129,2,576,0,0,23332
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40047,129,3,576,0,0,23333
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40048,129,4,576,0,0,23334
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40049,129,5,576,0,0,23335
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40050,129,6,576,0,0,23336
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40051,129,7,576,0,0,23337
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40052,129,8,576,0,0,23338
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40053,129,9,576,0,0,23339
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40054,129,10,576,0,0,23340
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40055,129,11,576,0,0,23441
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40056,129,12,576,0,0,23442
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40057,129,13,576,0,0,23443
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40058,129,14,576,0,0,23444
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40059,129,15,576,0,0,23473
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40060,129,16,576,0,0,23474
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40061,129,17,576,0,0,23545
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40062,129,18,576,0,0,23546
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40063,129,19,576,0,0,24024
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40064,129,20,576,0,0,24025
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40065,129,21,576,0,0,24026
0,0,1,1,64.07550048828,-708.06896972656,-10000,798.26300048828,393.21200561523,1000000,40066,129,22,576,0,0,24027
0,0,1,1,1081.25,327.08331298828,-1000000,2297.9165039062,2152.0832519531,1000000,40067,130,0,595,4100,0,0
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40068,131,0,595,0,0,23384
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40069,131,1,595,0,0,23385
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40070,131,2,595,0,0,23386
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40071,131,3,595,0,0,23387
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40072,131,4,595,0,0,23388
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40073,131,5,595,0,0,23389
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40074,131,6,595,0,0,23390
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40075,131,7,595,0,0,23391
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40076,131,8,595,0,0,23392
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40077,131,9,595,0,0,23393
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40078,131,10,595,0,0,23394
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40079,131,11,595,0,0,23395
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40080,131,12,595,0,0,23396
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40081,131,13,595,0,0,23397
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40082,131,14,595,0,0,23398
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40083,131,15,595,0,0,23399
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40084,131,16,595,0,0,23400
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40085,131,17,595,0,0,23401
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40086,131,18,595,0,0,23402
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40087,131,19,595,0,0,23403
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40088,131,20,595,0,0,23404
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40089,131,21,595,0,0,23424
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40090,131,22,595,0,0,23425
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40091,131,23,595,0,0,23428
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40092,131,24,595,0,0,23435
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40093,131,25,595,0,0,23436
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40094,131,26,595,0,0,23447
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40095,131,27,595,0,0,23448
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40096,131,28,595,0,0,23463
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40097,131,29,595,0,0,23464
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40098,131,30,595,0,0,23490
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40099,131,31,595,0,0,23499
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40100,131,32,595,0,0,23500
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40101,131,33,595,0,0,23501
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40102,131,34,595,0,0,23511
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40103,131,35,595,0,0,23512
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40104,131,36,595,0,0,23513
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40105,131,37,595,0,0,23538
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40106,131,38,595,0,0,23609
0,0,1,1,1891.7600097656,731.05999755859,-10000,2641.9599609375,1856.3599853516,1000000,40107,131,39,595,0,0,23610
0,0,1,1,200.4049987793,-1205.7199707031,-10000,848.68402099609,-233.30200195313,1000000,40108,132,0,619,0,0,25245
0,0,1,1,200.4049987793,-1205.7199707031,-10000,848.68402099609,-233.30200195313,1000000,40109,132,1,619,0,0,25246
0,0,1,1,200.4049987793,-1205.7199707031,-10000,848.68402099609,-233.30200195313,1000000,40110,132,2,619,0,0,25247
0,0,1,1,200.4049987793,-1205.7199707031,-10000,848.68402099609,-233.30200195313,1000000,40111,132,3,619,0,0,25248
0,0,1,1,200.4049987793,-1205.7199707031,-10000,848.68402099609,-233.30200195313,1000000,40112,132,4,619,0,0,25259
