ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,ExplorationLevel,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,Flags_0,Flags_1,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3
26,Lighthouse,Lighthouse,0,40,602,0,11,0,2172,7,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
28,WesternPlaguelands,"Western Plaguelands",0,0,137,0,11,37,2172,205,0,0,0,0,0,0.30000001192,0,-1,0,0,0,64,256,0,0,0,0
30,Nine,Nine,0,0,138,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,64,256,0,0,0,0
32,TheCemetary,"The Cemetary",0,10,139,0,11,0,2172,2,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
33,StranglethornJungle,"Stranglethorn Vale",0,0,140,0,11,32,2172,3,0,0,0,0,0,0.30000001192,0,-1,0,0,0,64,256,0,0,0,0
34,EchoRidgeMine,"Echo Ridge Mine",0,12,141,0,11,35,2172,1,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
35,BootyBay,"Booty Bay",0,33,142,0,11,0,2172,3,0,42,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
36,AlteracMountains,"Alterac Mountains",0,0,143,0,11,31,2172,1,0,0,0,0,0,0.5,0,-1,0,0,0,64,256,0,0,0,0
37,LakeNazferiti,"Lake Nazferiti",0,33,144,0,11,0,2172,3,0,36,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
38,LochModan,"Loch Modan",0,0,145,0,11,31,2172,1,0,0,0,0,2,0.10000000149,0,-1,0,0,0,64,256,0,0,0,0
40,Westfall,Westfall,0,0,146,0,11,47,2172,9,0,0,0,0,2,0.10000000149,0,-1,0,0,0,64,256,0,0,0,0
41,DeadwindPass,"Deadwind Pass",0,0,556,0,11,49,2172,2,0,0,0,0,0,0.30000001192,0,-1,0,0,0,64,256,0,0,0,0
42,Darkshire,Darkshire,0,10,147,0,11,0,2172,2,0,25,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
43,WildShore,"Wild Shore",0,33,148,0,11,0,2172,3,0,42,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
44,RedridgeMountains,"Redridge Mountains",0,0,149,0,11,31,2172,1,0,0,0,0,0,0.20000000298,0,-1,0,0,0,64,256,0,0,0,0
45,ArathiHighlands,"Arathi Highlands",0,0,150,0,11,30,2172,8,0,0,0,0,0,0.20000000298,0,-1,0,0,0,64,256,0,0,0,0
46,BurningSteppes,"Burning Steppes",0,0,151,0,11,46,2172,10,0,0,0,0,0,0.10000000149,0,-1,0,0,0,64,256,0,0,0,0
47,TheHinterlands,"The Hinterlands",0,0,152,0,11,31,2172,1,0,0,0,0,0,0.40000000596,0,-1,0,0,0,64,256,0,0,0,0
49,DeadMansHole,"Dead Man's Hole",451,22,153,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
51,SearingGorge,"Searing Gorge",0,0,154,0,11,46,2172,10,0,0,0,0,0,0.10000000149,0,-1,0,0,0,64,256,0,0,0,0
53,ThievesCamp,"Thieves Camp",0,12,155,0,11,35,2172,1,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
54,JasperlodeMine,"Jasperlode Mine",0,12,550,0,11,35,2172,1,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
55,ValleyofHeroesUNUSED,"Valley of Heroes UNUSED",0,12,156,0,11,35,2172,13,0,0,61,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
56,Heroes'Vigil,"Heroes' Vigil",0,12,157,0,11,35,2172,1,0,0,303,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
57,FargodeepMine,"Fargodeep Mine",0,12,158,0,11,35,2172,1,0,5,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
59,NorthshireVineyards,"Northshire Vineyards",0,12,159,0,11,35,2172,1,0,0,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
60,Forest'sEdge,"Forest's Edge",0,12,606,0,11,35,2172,1,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
61,ThunderFalls,"Thunder Falls",0,12,160,0,11,35,2172,1,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
62,PumpkinPatch,"Brackwell Pumpkin Patch",0,12,161,0,11,35,2172,1,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
63,TheStonefieldFarm,"The Stonefield Farm",0,12,162,0,11,35,2172,1,0,6,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
64,TheMaclureVineyards,"The Maclure Vineyards",0,12,163,0,11,35,2172,1,0,6,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
65,ReuseMe3,"Reuse Me 3",451,0,164,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,68,256,0,0,0,0
66,"***On Map Dungeon***","Reuse Me 6",451,0,165,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,68,256,0,0,0,0
67,ReuseMe5,"Reuse Me 5",451,0,166,0,11,0,2172,0,0,0,0,0,0,0.60000002384,0,-1,0,0,0,68,256,0,0,0,0
68,LakeEverstill,"Lake Everstill",0,44,557,0,11,0,2172,1,0,16,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
69,Lakeshire,Lakeshire,0,44,167,0,11,0,2172,1,0,15,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
70,Stonewatch,Stonewatch,0,44,168,0,11,0,2172,1,0,24,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
71,StonewatchFalls,"Stonewatch Falls",0,44,627,0,11,0,2172,1,0,20,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
72,TheDarkPortal,"The Dark Portal",0,4,169,0,11,210,2172,7,0,63,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
73,TheTaintedScar,"The Tainted Scar",0,4,170,0,11,0,2172,7,0,50,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
74,PoolofTears,"Pool of Tears",0,8,171,0,11,0,2172,0,0,43,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
75,Stonard,Stonard,0,8,172,0,11,0,2172,0,0,37,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
76,FallowSanctuary,"Fallow Sanctuary",0,8,173,0,11,0,2172,0,0,37,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
77,Anvilmar,Anvilmar,0,1,174,0,11,0,2172,8,0,0,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
80,StormwindMountains,"Stormwind Mountains",0,12,175,0,11,35,2172,17,0,10,0,0,2,0,0,-1,0,0,0,1073741888,256,0,0,0,0
81,JeffNEQuadrantChanged,"Jeff NE Quadrant Changed",451,22,575,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
82,JeffNWQuadrant,"Jeff NW Quadrant",451,22,176,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
83,JeffSEQuadrant,"Jeff SE Quadrant",451,22,177,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
84,JeffSWQuadrant,"Jeff SW Quadrant",451,22,178,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
85,TirisfalGlades,"Tirisfal Glades",0,0,179,0,11,40,2172,2,0,0,0,0,4,0.30000001192,0,-1,0,0,0,64,256,0,0,0,0
86,StoneCircleLake,"Stone Cairn Lake",0,12,180,0,11,35,2172,1,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
87,Goldshire,Goldshire,0,12,548,0,11,35,2172,1,0,5,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
88,EastvaleLoggingCamp,"Eastvale Logging Camp",0,12,181,0,11,35,2172,1,0,6,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
89,ThunderFallsOrchard,"Mirror Lake Orchard",0,12,182,0,11,35,2172,1,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
91,TowerofAzora,"Tower of Azora",0,12,183,0,11,35,2172,1,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
92,MirrorLake,"Mirror Lake",0,12,558,0,11,35,2172,1,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
93,Vul'GolOgreMound,"Vul'Gol Ogre Mound",0,10,628,0,11,0,2172,214,0,28,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
94,RavenHill,"Raven Hill",0,10,184,0,11,0,2172,2,0,24,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
95,RedridgeCanyon,"Redridge Canyons",0,44,185,0,11,0,2172,1,0,20,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
96,TowerofIlgalar,"Tower of Ilgalar",0,44,186,0,11,0,2172,1,0,25,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
97,Alther'sMill,"Alther's Mill",0,44,187,0,11,0,2172,1,0,19,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
98,RethbanCaverns,"Rethban Caverns",0,44,188,0,11,0,2172,1,0,17,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
99,RebelCamp,"Rebel Camp",0,33,189,0,11,0,2172,3,0,30,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
100,Nesingwary'sExpedition,"Nesingwary's Expedition",0,33,585,0,11,0,2172,3,0,31,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
101,Kurzen'sCompound,"Kurzen's Compound",0,33,190,0,11,0,2172,3,0,32,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
102,RuinsofZul'Kunda,"Ruins of Zul'Kunda",0,33,586,0,11,0,2172,3,0,41,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
103,RuinsofZul'Mamwe,"Ruins of Zul'Mamwe",0,33,191,0,11,0,2172,3,0,40,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
104,TheVileReef,"The Vile Reef",0,33,192,0,11,0,2172,3,0,37,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
105,Mosh'OggOgreMound,"Mosh'Ogg Ogre Mound",0,33,193,0,11,0,2172,3,0,42,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
106,TheStockpile,"The Stockpile",0,33,194,0,11,0,2172,3,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
107,Saldean'sFarm,"Saldean's Farm",0,40,195,0,11,0,2172,9,0,14,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
108,SentinelHill,"Sentinel Hill",0,40,196,0,11,0,2172,9,0,15,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
109,Furlbrow'sPumpkinFarm,"Furlbrow's Pumpkin Farm",0,40,197,0,11,0,2172,9,0,15,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
111,JangolodeMine,"Jangolode Mine",0,40,198,0,11,0,2172,9,0,12,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
113,GoldCoastQuarry,"Gold Coast Quarry",0,40,576,0,11,0,2172,9,0,15,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
115,WestfallLighthouse,"Westfall Lighthouse",0,40,199,0,11,24,2172,9,0,17,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
116,MistyValley,"Misty Valley",0,8,200,0,11,0,2172,0,0,39,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
117,Grom'golBaseCamp,"Grom'gol Base Camp",0,33,629,0,11,0,2172,228,0,35,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
118,Whelgar'sExcavationSite,"Whelgar's Excavation Site",0,11,201,0,11,0,2172,191,0,22,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
120,WestbrookGarrison,"Westbrook Garrison",0,12,559,0,11,35,2172,0,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
121,TranquilGardensCemetery,"Tranquil Gardens Cemetery",0,10,202,0,11,0,2172,15,0,28,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
122,ZuuldaiaRuins,"Zuuldaia Ruins",0,33,203,0,11,0,2172,3,0,37,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
123,Bal'lalRuins,"Bal'lal Ruins",0,33,204,0,11,0,2172,3,0,34,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
125,Kal'aiRuins,"Kal'ai Ruins",0,33,205,0,11,0,2172,3,0,35,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
126,TkashiRuins,"Tkashi Ruins",0,33,206,0,11,0,2172,3,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
127,Balia'mahRuins,"Balia'mah Ruins",0,33,207,0,11,0,2172,3,0,40,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
128,Ziata'jaiRuins,"Ziata'jai Ruins",0,33,208,0,11,0,2172,3,0,36,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
129,MizjahRuins,"Mizjah Ruins",0,33,209,0,11,0,2172,3,0,37,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
130,SilverpineForest,"Silverpine Forest",0,0,210,0,11,28,2172,2,0,0,0,0,4,0.40000000596,0,-1,0,0,0,64,256,0,0,0,0
131,Kharanos,Kharanos,0,1,211,0,11,0,2172,0,0,5,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
132,ColdridgeValley,"Coldridge Valley",0,1,212,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
133,Gnomeregan,Gnomeregan,0,1,213,0,11,42,2172,8,0,10,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
134,Gol'BolarQuarry,"Gol'Bolar Quarry",0,1,214,0,11,0,2172,8,0,10,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
135,FrostmaneHold,"Frostmane Hold",0,1,215,0,11,0,2172,0,0,7,121,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
136,TheGrizzledDen,"The Grizzled Den",0,1,216,0,11,0,2172,0,0,5,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
137,BrewnallVillage,"Brewnall Village",0,1,217,0,11,0,2172,0,0,7,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
138,MistyPineRefuge,"Misty Pine Refuge",0,1,218,0,11,0,2172,8,0,7,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
139,EasternPlaguelands,"Eastern Plaguelands",0,0,219,0,11,37,2172,205,0,0,0,0,0,0.5,0,-1,0,0,0,64,256,0,0,0,0
141,Teldrassil,Teldrassil,1,0,220,0,11,48,2172,11,0,0,0,0,2,0.40000000596,0,-1,0,0,0,64,256,0,0,0,0
142,Ironband'sExcavationSite,"Ironband's Excavation Site",0,38,221,0,11,0,2172,1,0,15,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
143,Mo'groshStronghold,"Mo'grosh Stronghold",0,38,222,0,11,0,2172,14,0,18,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
144,Thelsamar,Thelsamar,0,38,223,0,11,0,2172,1,0,10,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
145,AlgazGate,"Algaz Gate",0,38,224,0,11,0,2172,1,0,18,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
146,StonewroughtDam,"Stonewrought Dam",0,38,225,0,11,230,2172,1,0,15,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
147,TheFarstriderLodge,"The Farstrider Lodge",0,38,226,0,11,0,2172,1,0,15,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
148,Darkshore,Darkshore,1,0,227,0,11,28,2172,191,0,0,0,0,2,0.60000002384,0,-1,0,0,0,64,256,0,0,0,0
149,SilverStreamMine,"Silver Stream Mine",0,38,228,0,11,0,2172,1,0,12,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
150,MenethilHarbor,"Menethil Harbor",0,11,229,0,11,0,2172,191,0,20,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
151,DesignerIsland,"Designer Island",451,0,560,0,11,47,2172,226,0,0,0,0,0,0,2,-1,0,0,0,17472,256,0,0,0,0
152,TheBulwark,"The Bulwark",0,85,230,0,11,0,2172,2,0,9,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
153,RuinsofLordaeron,"Ruins of Lordaeron",0,85,607,0,11,0,2172,2,0,10,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
154,Deathknell,Deathknell,0,85,231,0,11,0,2172,15,0,0,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
155,NightWeb'sHollow,"Night Web's Hollow",0,85,232,0,11,0,2172,2,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
156,SollidenFarmstead,"Solliden Farmstead",0,85,233,0,11,0,2172,2,0,6,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
157,AgamandMills,"Agamand Mills",0,85,234,0,11,0,2172,15,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
158,AgamandFamilyCrypt,"Agamand Family Crypt",0,85,235,0,11,0,2172,15,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
159,Brill,Brill,0,85,236,0,11,0,2172,15,0,5,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
160,WhisperingGardens,"Whispering Gardens",0,85,237,0,11,0,2172,2,0,12,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
161,TerraceofRepose,"Terrace of Repose",0,85,238,0,11,0,2172,2,0,10,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
162,BrightwaterLake,"Brightwater Lake",0,85,239,0,11,0,2172,2,0,7,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
163,Gunther'sRetreat,"Gunther's Retreat",0,85,240,0,11,0,2172,2,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
164,Garren'sHaunt,"Garren's Haunt",0,85,241,0,11,0,2172,2,0,7,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
165,BalnirFarmstead,"Balnir Farmstead",0,85,242,0,11,0,2172,15,0,5,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
166,ColdHearthManor,"Cold Hearth Manor",0,85,243,0,11,0,2172,2,0,5,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
167,CrusaderOutpost,"Crusader Outpost",0,85,244,0,11,0,2172,2,0,8,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
168,TheNorthCoast,"The North Coast",0,85,245,0,11,0,2172,2,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
169,"Whispering Shore","Whispering Shore",0,85,577,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
170,LordamereLake,"Lordamere Lake",0,0,246,0,11,31,2172,2,0,0,0,0,0,0,0,-1,0,0,0,64,256,0,0,0,0
172,FenrisIsle,"Fenris Isle",0,130,247,0,11,0,2172,2,0,18,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
173,Faol'sRest,"Faol's Rest",0,85,620,0,11,0,2172,2,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
186,Dolanaar,Dolanaar,1,141,622,0,11,0,2172,11,0,5,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
187,DarnassusUNUSED,"Darnassus UNUSED",1,141,248,0,11,48,2172,76,0,7,63,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
188,Shadowglen,Shadowglen,1,141,561,0,11,0,2172,11,0,0,0,0,0,0,0,-1,0,0,0,1074790464,256,0,0,0,0
189,Steelgrill'sDepot,"Steelgrill's Depot",0,1,249,0,11,0,2172,8,0,5,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
190,Hearthglen,Hearthglen,0,28,250,0,11,0,2172,0,0,56,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
192,NorthridgeLumberCamp,"Northridge Lumber Camp",0,28,251,0,11,0,2172,0,0,55,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
193,RuinsofAndorhal,"Ruins of Andorhal",0,28,252,0,11,0,2172,15,0,55,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
195,SchoolofNecromancy,"School of Necromancy",0,28,253,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
196,Uther'sTomb,"Uther's Tomb",0,28,578,0,11,0,2172,15,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
197,SorrowHill,"Sorrow Hill",0,28,254,0,11,0,2172,0,0,50,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
198,TheWeepingCave,"The Weeping Cave",0,28,255,0,11,0,2172,0,0,55,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
199,FelstoneField,"Felstone Field",0,28,256,0,11,0,2172,10,0,50,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
200,Dalson'sTears,"Dalson's Tears",0,28,257,0,11,0,2172,10,0,54,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
201,Gahrron'sWithering,"Gahrron's Withering",0,28,258,0,11,0,2172,10,0,57,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
202,TheWrithingHaunt,"The Writhing Haunt",0,28,259,0,11,0,2172,10,0,46,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
203,MardenholdeKeep,"Mardenholde Keep",0,28,260,0,11,37,2172,193,0,0,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
204,PyrewoodVillage,"Pyrewood Village",0,130,261,0,11,0,2172,191,0,15,301,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
205,DunModr,"Dun Modr",0,11,262,0,11,0,2172,191,0,28,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
206,Westfall,"UNUSED Westfall",36,0,263,0,11,47,2172,9,0,0,0,0,0,0.10000000149,0,-1,0,0,0,65600,256,0,0,0,0
207,TheGreatSea,"The Great Sea",36,0,264,0,11,0,2172,9,0,0,0,0,0,0,0,-1,0,0,0,64,256,0,0,0,0
208,UnusedIroncladcove,"Unused Ironcladcove",36,0,265,76,11,34,2172,0,0,0,0,0,0,0,0,-1,0,0,0,64,256,0,0,0,0
209,ShadowfangKeep,"Shadowfang Keep",33,0,266,0,11,28,2172,2,0,16,0,0,4,0,0,-1,0,0,0,0,256,0,0,0,0
210,ReuseMe2,"Reuse Me 2",451,0,267,0,11,0,2172,0,0,0,0,0,0,0,0,-1,0,0,0,68,256,0,0,0,0
211,IceflowLake,"Iceflow Lake",0,1,268,0,11,0,2172,8,0,7,0,0,0,0,0,-1,0,0,0,1073741888,256,0,0,0,0
